PATH	DURATION	TRANSCRIPT
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8630/305213/8630-305213-0042.flac	13.27	could not master me altogether he then turned to the holy scriptures but they appeared to him inferior in style to cicero my pride he writes
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3240/131231/3240-131231-0047.flac	14.085	a region of inertness to this earth's gravitation of course however a region that by the flux and variation of all things must at times be susceptible but afterward our heresy will bifurcate
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8425/292520/8425-292520-0010.flac	14.855	at whose feet in time of dearth or need a myriad men have laid their sorrows and arisen bold incessantly the long rain falls slanting on black walls but through the dark interminable streets
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/83/9960/83-9960-0020.flac	14.19	you are too good you see if it had been me i'd have chopped the beast in four quarters to begin with and if he had acted ugly i'd have boiled him alive he would have been obliged to speak and say where the girl is
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2952/410/2952-410-0057.flac	12.895	what a nice priest you are exclaimed the robber you kill men and jest about it but i am really in earnest here is my robe and here is the money and let me have the head what is the use of joking
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6848/76049/6848-76049-0019.flac	14.01	never fear yet it was a curious anomaly that while one had a thousand ways of defending one's daughter and one's property against that daughter's husband there was no power on earth by which a father
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6385/220959/6385-220959-0040.flac	3.08	and breathed into his nostrils the breath of life
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5778/54535/5778-54535-0031.flac	12.625	it was fortunate that james could go a long time without food for it took nearly all he could earn from his pictures to buy paint and canvas for others i dare say that quite often when it was said
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7511/102419/7511-102419-0022.flac	14.045	she said she was not going to hunt she told us we could give her a small piece of ilk and that would do so we were rather surprised when she purchased two licenses one a special which would entitle her to a bull elk
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/441/128982/441-128982-0009.flac	15.325	and the athletic buccaneer thought that he could easily get the better of whoever might open the hatch but the next act in this truly melodramatic performance would be a great deal more difficult for in order to escape from the ship it would be absolutely necessary for bartholemy to swim to shore
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6925/80680/6925-80680-0065.flac	6.535	from her severed hands and head there fell into the cauldron bracelets and chains of rubies and diamonds
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/481/123720/481-123720-0050.flac	14.885	i was sent to the school by distant relations upon whom i was dependent and of whom i have heard nothing since they sent me there a forlorn silent boy already crushed by their reproaches already troubled by doubt
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8580/287363/8580-287363-0021.flac	13.28	and an alarm bell would sound in his stateroom when anything went wrong bless my napkin exclaimed mister damon the next morning as they sat down to a breakfast of fruit ham and eggs and fragrant coffee
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8838/298545/8838-298545-0005.flac	14.775	his appearance and words were always vaguely benevolent a sudden impulse came over the despondent student he would test the reality of this philanthropy i beg your pardon doctor oldacre said he rising from his chair
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/89/218/89-218-0010.flac	15.3	but at that moment a sudden knocking at the door of the room made her starting quit her hold and the lid closed with alarming violence this ill timed intruder was miss tilney's maid sent by her mistress to be of use to miss morland and though catherine immediately dismissed her
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7505/258964/7505-258964-0019.flac	13.27	but in doing that he affects the agents owned and controlled by others the ideal from a social standpoint is to increase not rent but the welfare of society
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3235/11599/3235-11599-0006.flac	13.075	while measure is the grouping of these beats according to some specified system in listening to a piece of music two hearers a and b may feel the rhythm equally strongly
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/587/54108/587-54108-0042.flac	2.88	her head was leaning against the flag staff
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4859/22176/4859-22176-0003.flac	13.75	and would he mind taking a parcel for someone he replied yes perhaps or i think so and so on he had heard that the rostovs were at kostroma but the thought of natasha seldom occurred to him
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/32/4137/32-4137-0021.flac	7.82	you is now twenty three years old an no more dus you hear dat yes responded toby
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1992/141719/1992-141719-0028.flac	15.47	one after the other with the utmost ease and with such an air and grace as gain'd him universal applause as the case stood thus zadig and hottam were to close the day's entertainment in a single combat
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8226/274369/8226-274369-0043.flac	13.975	by many foul aspersions on his majesty and his government to alienate the affections of his people and make him odious to them that they had attempted to draw his late army to disobedience of his royal commands
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7402/90848/7402-90848-0017.flac	12.74	bobo asked the sailors if they had seen a lost half hour no said the sailors but we are going to the isles of iron suppose you go with us the lost half hour may be there
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5688/41232/5688-41232-0022.flac	13.425	may prove the destruction both of the girl herself and of all with whom she comes in contact to repress this force within the limits necessary for the safety of all concerned is the object of the taboos in question
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7367/86737/7367-86737-0016.flac	12.45	was the palace the genius for laudation characteristic of the race was in that phrase franz and albert descended the carriage approached the palace their excellencies stretched their legs along the seats
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/125/121124/125-121124-0086.flac	3.715	with an energy of action those can alone understand
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2002/139469/2002-139469-0058.flac	14.31	it would expire in these climes it drinks the dark blood of the inhabitant of the south but it never feasts on the pale faced celt if
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/311/124404/311-124404-0101.flac	15.025	and adequate to movements more admirable than is any machine of human invention and here i specially stayed to show that were there such machines exactly resembling organs and outward form an ape or any other irrational animal
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6454/107462/6454-107462-0015.flac	12.94	and sometimes the whole skeleton would rattle out upon the floor he had played this game so often that almost at first sight he could classify his dupes
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6476/57446/6476-57446-0038.flac	13.95	when the day which had been fixed upon by him and genzaburo arrived made o koyo put on her best clothes smartened up his house and got ready a feast against genzaburo's arrival the latter came punctually to his time
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1553/140048/1553-140048-0025.flac	13.04	their poverty their joyless life and their abject need of a banquet lamp to brighten their existence you needn't argue that point laughed the man as he stood up to get a glimpse of the rich blacksmith's daughter at the gate
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3982/178459/3982-178459-0028.flac	14.515	to day mary drew a deep breath i think i'm beginning to understand a little she bit her lip there was anger in good truth in her eyes and in her voice
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/226/131533/226-131533-0012.flac	8.235	unless i heard it from her own lips i should as soon believe such things of you rose oh gilbert well
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8468/286673/8468-286673-0033.flac	11.75	i'm here he cried joyfully poking first one and then another of them with his head the biggest little turtle moved without awakening i tell you i'm not hungry he murmured
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6019/3185/6019-3185-0107.flac	6.485	had these very murderers added to their functions those of robbery they would have become less terrific
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6836/61803/6836-61803-0019.flac	15.41	on the edge of an eternity too terrible to contemplate to a conscience like his it cannot be otherwise than appalling all at once a light is seen to flask into his eyes
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2182/181173/2182-181173-0010.flac	14.01	and found himself the possessor of the business and some new brushes and a most astonishing sign and outfit he could not believe in his good luck any more easily than the apple woman of ancient lineage could believe in hers
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1970/26100/1970-26100-0023.flac	6.45	when was the first time you did see him jackson ah guess it was at dinnah time suh
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7367/86737/7367-86737-0076.flac	10.715	their disappearance at first caused much disquietude but it was soon known that they had joined cucumetto after some time cucumetto became the object of universal attention
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6385/220959/6385-220959-0027.flac	14.6	in answer the theologians say this thing is not impossible and unachievable but it has not been seen and there is a great difference between a thing which is impossible and one which is unknown for example
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/831/130746/831-130746-0048.flac	15.495	i am entirely at your service i will help you with all my power i have lost an illusion and found a knight errant she spoke of bechamel as the illusion mister hoopdriver felt flattered but he had no adequate answer
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3857/180923/3857-180923-0025.flac	11.56	though the large addition to its numbers which the increase in size necessitated made it perhaps somewhat less homogeneous than at first it did not greatly alter its essential characteristics
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7447/91187/7447-91187-0006.flac	14.225	his sensitive nature like the most exquisitely constructed sounding board vibrated with the despairing sadness the suppressed wrath and the sublime fortitude of the brave haughty
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1235/135884/1235-135884-0036.flac	4.62	and in an instant he recovered his natural form my son
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2196/174172/2196-174172-0018.flac	14.275	you are bigger than these things get into harmony you are of the world upon worlds universe unto universe study your words to make them have beauty your walk to have grace
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1040/133433/1040-133433-0012.flac	13.005	that you would like to say anything to my parents about a very sweet subject no about me peter no missus darling came to the window
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/481/123720/481-123720-0053.flac	14.825	their coarseness revolted me they laughed cynically at my face at my clumsy figure and yet what stupid faces they had themselves in our school the boys faces seemed in a special way to degenerate and grow stupider
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/458/126305/458-126305-0012.flac	15.27	in the meantime came the parson the miller's wife received him well and said my husband is out so we will have a feast the peasant listened and when he heard them talk about feasting he was vexed that he had been forced to make shift with a slice of bread and cheese
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3440/171009/3440-171009-0059.flac	14.125	and set her down the little girls watched until the last of the party had disappeared down the avenue and then ran gayly up stairs to elsie's room where they busied themselves until tea time in various little preparations for the evening
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/229/130880/229-130880-0068.flac	15.08	the canadian said no my friend that task is performed with eleven strainers or sieves that are pierced with different numbers of holes those pearls staying in the strainers with twenty to eighty holes are in the first order
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2843/152918/2843-152918-0017.flac	15.045	it was like dragging oneself through sand meanwhile the sastrugi grew smaller and smaller and finally they disappeared altogether and the surface became quite flat the going also improved by degrees
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1970/10594/1970-10594-0026.flac	13.135	missus ocumpaugh we may never have another moment together in confidence there is one thing i have never told you something which i think you ought to know as it may affect your whole future course
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/403/126855/403-126855-0013.flac	13.26	they would sit round it in a ring listening to polynesia singing songs about the sea or to chee chee telling stories of the jungle and many of the tales that chee chee told were very interesting
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8465/246942/8465-246942-0019.flac	7.225	but alas what security had she that a man capable of such priestly seveirity and heartlessness
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5192/19397/5192-19397-0010.flac	14.08	and the disposition i am in at present would wrong both thee trim and thy story it is not a merry one by any means replied the corporal nor would i have it altogether a grave one added my uncle toby it is neither the one nor the other replied the corporal
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/200/124139/200-124139-0017.flac	9.64	miss eliza bennet said miss bingley despises cards she is a great reader and has no pleasure in anything else
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5750/35690/5750-35690-0023.flac	12.2	is neither observed nor understood of any and for urine that is meretrix medicorum the most deceitful thing of all as forestus and some other physicians have proved at large
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1992/141719/1992-141719-0031.flac	16.03	and keeping firm in their saddles gave each other such rebuffs with their lances that all the spectators the queen only excepted wish'd for two kings of babylon at last their horses being tired and both their lances broke
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/163/121908/163-121908-0007.flac	15.805	had not the man who hid the money buried it in that precise spot the gold would not have been found these then are the reasons why the find is a chance one in that it results from causes which met together and concurred
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4214/7146/4214-7146-0013.flac	15.42	and then pressing her to take another piece of fruit cake and another helping of preserves oh marilla it's a wonderful sensation just to think of it can i take her into the spare room to lay off her hat when she comes and then into the parlor to sit no
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4406/16882/4406-16882-0054.flac	11.785	this was a sweet cordial to me when i was ready to faint many and many a time have i sat down and wept sweetly over this scripture at this place we continued about four days the fifth remove
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6880/216547/6880-216547-0042.flac	15.42	the church has erred in dogma and in morals physics and mathematics testify against her it may be wrong for me to say it but surely it is unfortunate for christianity that it is true
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/125/121124/125-121124-0019.flac	13.89	the gentleman who receives us is he a deputy oh no i am condemned to witness those gentlemen every day said beauchamp but he is perfectly unknown to me have you mentioned this death in your paper
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/831/130746/831-130746-0022.flac	7.845	i bechamel when with an abrupt tap and prompt opening of the door stephen entered with the bourbon
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2436/2476/2436-2476-0001.flac	14.54	at ferrok shahn i'm going to bring back a cordon of interplanetary police the secret will be out of course when we stop at the moon we have no right even now to be flying this vessel as unguarded as it is he was very solemn
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6147/34605/6147-34605-0011.flac	12.605	which so readily turns to love josiana was not not that she was unfeeling the ancient comparison of flesh to marble is absolutely false the beauty of flesh consists in not being marble
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/446/123501/446-123501-0042.flac	16.2	and i doubt that were one of them suddenly to be transported to earth he could lift his own weight from the ground in fact i am convinced that he could not do so my feat then was as marvelous upon mars
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6848/76049/6848-76049-0020.flac	14.9550625	his protective duty to them these companions these seyffert women and so forth were all very well in their way there wasn't much they kept from you if you got them cornered and asked them intently
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2007/149877/2007-149877-0027.flac	7.98	hurstwood knew caryoe quite well having drunk a glass now and then with him in company with several others when the conversation was general
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8051/119902/8051-119902-0006.flac	14.13	products raised with baking powder for which our standard of lightness is different quick breads like biscuits and muffins and cakes do not require the gluten and can easily be made from substitute cereals
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5808/54425/5808-54425-0056.flac	15.685	for an instant she lost their steady glare and then she found her voice the scream was checked as it began his fingers had closed over her throat just where the gown had left it temptingly bare they gave it the caress of death
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/39/121916/39-121916-0005.flac	14.905	for a woman neither young handsome rich nor married miss bates stood in the very worst predicament in the world for having much of the public favour and she had no intellectual superiority to make atonement to herself
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2764/36617/2764-36617-0022.flac	7.235	the hotel elevator dropped us off in the main vestibule on the mezzanine i went down a short stair leading to the ground floor
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1081/125237/1081-125237-0070.flac	13.0	una respublica which nothing but sheer conquest and dire necessity would ever induce the dutch people to accept accordingly the war went on though the envoys did not leave london hoping still that some better terms might be offered
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/78/369/78-369-0042.flac	15.48	concerning the fiend and gained accurate information a gigantic monster they said had arrived the night before armed with a gun and many pistols putting to flight the inhabitants of a solitary cottage
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1594/135914/1594-135914-0085.flac	14.66	the lady who just now spoke to you will acquaint you with the rest therefore think of nothing but recovering your health i will contribute all in my power towards it having spoke these words he left ganem to take his rest
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2436/2477/2436-2477-0021.flac	15.495	deflecting invisible cloak you couldn't fool an audience with that it's too commonplace if rance rankin tried i gripped her don't ramble venza you saw me yes my stateroom door was open i was sitting with a cigarette
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1116/132847/1116-132847-0006.flac	15.45	well go then since you must but first i will divide with you all that my parents left me and going to her room she opened a small chest and took from it a bell a knife and a little stick this bell she said can be heard at any distance however far
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/87/121553/87-121553-0078.flac	13.375	and from the mirror his dame depart without a painted face and him of nerli saw and him of vecchio contented with their simple suits of buff and with the spindle and the flax their dames o fortunate women
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8797/294123/8797-294123-0030.flac	13.825	work is what he desires above all things and he will work at anything for anybody during the taking of the taku forts he carried scaling ladders at the heads of the storming columns and planted them against the walls
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/40/121026/40-121026-0013.flac	11.315	i wrote the word finis at the end of the sixty eighth strip about a week ago i have torn up two of my shirts and as many handkerchiefs as i was master of to complete the precious pages
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/60/121082/60-121082-0058.flac	14.685	his eyes sparkling with avarice oh you knew that well enough before speaking to me said andrea becoming more and more excited if i had been wearing a handkerchief like yours on my head
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1116/137572/1116-137572-0010.flac	13.615	like everything else that is alive it must be kept growing through exercise or it wastes away love gives the push that keeps a marriage moving but it does not give the direction that comes from understanding and cooperation
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2989/138035/2989-138035-0003.flac	15.85	which was that of a knight errant seeking adventures in all parts of the world he informed them that his own name was don quixote of la mancha and that he was called by way of surname the knight of the lions all this was greek or gibberish to the peasants
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6836/61803/6836-61803-0027.flac	14.125	after what i've confessed it would be folly in me to expect pardon and i don't i've been a bad fellow and no doubt have done enough to deserve my fate but bad as i may have been
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6848/252323/6848-252323-0031.flac	14.62	till at last he gave out in all the fulness of his liquid voice them elegant lines out of pope's homer as when the moon refulgent lamp of night o'er heaven's clear azure spreads her sacred light
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/625/132118/625-132118-0001.flac	12.22	thou hast forgotten o summer swallow but the world shall end when i forget swinburne
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6000/55211/6000-55211-0057.flac	16.285	we prefer them infinitely to charity oh but please i didn't mean you didn't understand faltered billy for answer alice greggory walked deliberately to the door and held it open oh alice my dear pleaded missus greggory again feebly
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2514/149482/2514-149482-0101.flac	6.99	she slipped in the observation that her milly was incapable of change was just exactly on the contrary
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/460/172357/460-172357-0017.flac	9.045	but to write something out of one's own mind worth reading for its own sake is an arduous contrivance only to be achieved in fortunate moments few and far between
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/426/122821/426-122821-0016.flac	14.235	i love you with my whole heart and soul and mind with all there is of me to love and i want to serve you for ever it would be my highest privilege that is why i try so hard to be good in school and learn my lessuns you are so beautiful my teacher
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1081/125237/1081-125237-0063.flac	14.83	he induced the states general by a bare majority four provinces to three to send a conciliatory letter the date of which april thirtieth sixteen fifty three coincided with cromwell's forcible dissolution of the rump parliament and the assumption by him
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3168/173565/3168-173565-0047.flac	12.78	when he came to himself natasha that same living natasha whom of all people he most longed to love with this new pure divine love that had been revealed to him was kneeling before him
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/226/122538/226-122538-0003.flac	10.72	an hour after she had read it she was driving down the long straight road to cairo embarked at alexandria the next day landed at brindisi
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/211/122442/211-122442-0007.flac	7.195	there are many thanks to be offered to you and to be transmitted to you be this evening about ten o'clock at saint cloud
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/625/132118/625-132118-0003.flac	15.34	while i was unconsciously wandering i fled to my wife and child repeating the while to myself half wonderingly wife and child wife and child
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2952/410/2952-410-0004.flac	15.425	he had always welcomed discomfort and even a bare rock was for him a good bed when nothing better could be found and the root of a pine tree an excellent pillow his body was iron and he never troubled himself about dews or rain or frost or snow
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4481/17498/4481-17498-0034.flac	16.365	and where by industry and perseverance i can scatter some of my ill gotten gains the major smiled grimly that's europe right enough he said and i don't object john to your going there whenever you please you're disgracefully countryfied
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6147/34607/6147-34607-0010.flac	13.595	with which she reddened her lips and having coloured her mouth would laugh she was greedily fond of the flat zealand gingerbread cakes she was proud of being fat more of a puritan than anything else she would nevertheless
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4830/25904/4830-25904-0035.flac	15.17	best when i came to his cage i didn't see anything but the branch of a tree such as i had seen in other cages for the snakes to wind up and down where is he i wonder i hope he hasn't got
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2518/154825/2518-154825-0047.flac	16.09	thus i lay with my face to the cliff and elzevir pushing firmly in my back and the thing that frightened me most was that there was nothing at all for the hand to take hold of for had there been a piece of string or even a thread of cotton
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4853/27670/4853-27670-0017.flac	10.13	my eyes directly sought it and found the time twenty minutes after ten this signified that i had ten or eleven hours of darkness before me
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6476/57446/6476-57446-0081.flac	14.3	to the delight of her parents who rejoiced that their daughter should bear seed to a nobleman but she soon fell sick and died and the old people took charge of the babe and when they also died the care of the child fell to his mother's kinsmen
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2159/179157/2159-179157-0030.flac	15.33	for in the orient hypnotism is much easier and more systematically developed than with us of the west the performances of the dervishes and also of the fakirs who wound themselves and perform many wonderful feats
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6147/34607/6147-34607-0039.flac	14.765	the daughter of mesalliance looked without love upon the daughter of bastardy so near her it was an unpleasant resemblance josiana had a right to say to anne my mother was at least as good as yours at court no one said so but they evidently thought it
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/445/123860/445-123860-0009.flac	14.81	it fears not policy that heretic which works on leases of short number'd hours but all alone stands hugely politic that it nor grows with heat nor drowns with showers to this i witness call
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/587/41611/587-41611-0010.flac	14.75	they seem possessed with imps the phi sigma tau girls and a few of the grinds are really the only ones who behave lately it's largely due to eleanor i think replied anne she seems to have become quite a power among some of the girls in the class
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4406/16883/4406-16883-0007.flac	14.35	then came one of them and gave me two spoonfuls of meal to comfort me and another gave me half a pint of peas which was more worth than many bushels at another time then i went to see king philip he bade me come in and sit down
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7402/90848/7402-90848-0052.flac	15.13	quick quick cried the king and bobo in the same breath let us hurry to the castle we may save her yet but they knew in their hearts that they were too late and that poor tilda had given herself to the dragon
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2836/5355/2836-5355-0031.flac	15.73	she made no reply sir francis put the clothes back over the sleeping child returned to the fire and stood a few moments with his back to it is my room prepared for me do you know he presently asked no it is not she quietly rejoined
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8629/261139/8629-261139-0020.flac	15.895	when frederick leaping with a bound to his feet drew all eyes towards himself with the cry let me be put on my oath i have testimony to give of the utmost importance in this case the coroner was astounded
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7226/86964/7226-86964-0029.flac	16.715	his head between his knees and smoking vile tobacco in a blackened clay pipe it seemed that his wife was a ferryman's daughter and her father had besought his son in law to follow the same steady calling to be sure our host declared ferries on the rock river netted their owners
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8609/283227/8609-283227-0054.flac	15.915	as i hope you will allow in some imperfect measure god is worshipped and the truth is preached in it most willingly would i pay the money i object simply because the rate is compulsory and therein you have our lord's example to the contrary
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5514/19193/5514-19193-0008.flac	12.305	and placed this second piece in line with the first this outlined the catastrophe a few minutes later the two pieces rapidly served were firing point blank at the redoubt
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5789/57158/5789-57158-0017.flac	11.145	it does not signify in the least i only want lady ushant to understand that if i could possibly go to her i would rather do that than anything else in the world
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/248/130697/248-130697-0034.flac	13.02	it will be better for me to go now said deronda worn in spirit by the perpetual strain of this scene remember what we said of your task to get well and calm before other friends come
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8123/275209/8123-275209-0006.flac	15.685	or she never would have asked a poor crawling creature like me to bring up her dainty little ones much they'll mind me truly when they feel the gay wings on their backs and can fly away out of my sight whenever they choose
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/911/128684/911-128684-0063.flac	14.97	it does not work to assume that physical objects are going to act outwardly by their sympathetic or antipathetic qualities the beauty of a thing or its value is no force that can be plotted in a polygon of compositions
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7505/258964/7505-258964-0050.flac	15.075	is powerless to affect the result he can only adapt his conduct in some measure so as to reap an advantage he can strive to increase the number and quality
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5104/33407/5104-33407-0011.flac	16.31	that at first leif did not know what to do but at last he went and sat on the very end seat of the bench near him as the feast went on king olaf sat in his high seat and looked about the hall and noticed this one and that one and spoke across the fire to many
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4640/19188/4640-19188-0035.flac	11.545	do you designate who is to remain yes said the five choose we will obey you marius did not believe that he was capable of another emotion
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4297/13009/4297-13009-0020.flac	13.72	this also the newspapers perceived and having since the commencement of the session been very loud in exposing the disgraceful collapse of government affairs could hardly refuse their support to any attempt at a feasible arrangement
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2518/154825/2518-154825-0000.flac	6.64	how fearful and dizzy tis to cast one's eyes so low i'll look no more
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/460/172359/460-172359-0071.flac	5.585	they made no rash promises just admitted straight out that the enterprise might realise four hundred per cent
